,T,i
6052,3.0265,-0.00132295
6053,3.027,-0.00132722
6054,3.0275,-0.00132539
6055,3.028,-0.00132631
6056,3.0285,-0.00132478
6057,3.029,-0.00132722
6058,3.0295,-0.0013257
6059,3.03,-0.0013257
6060,3.0305,-0.00132661
6061,3.031,-0.0013257
6062,3.0315,-0.00132478
6063,3.032,-0.00132478
6064,3.0325,-0.00132661
6065,3.033,-0.00132509
6066,3.0335,-0.00132509
6067,3.034,-0.00132387
6068,3.0345,-0.00132509
6069,3.035,-0.00132539
6070,3.0355,-0.00132478
6071,3.036,-0.001326
6072,3.0365,-0.00132387
6073,3.037,-0.00132631
6074,3.0375,-0.00132478
6075,3.038,-0.00132387
6076,3.0385,-0.00132539
6077,3.039,-0.00132448
6078,3.0395,-0.00132631
6079,3.04,-0.00132356
6080,3.0405,-0.00132509
6081,3.041,-0.00132173
6082,3.0415,-0.00132387
6083,3.042,-0.00132234
6084,3.0425,-0.00132356
6085,3.043,-0.00132387
6086,3.0435,-0.00132387
6087,3.044,-0.00132387
6088,3.0445,-0.00132234
6089,3.045,-0.00132387
6090,3.0455,-0.00132143
6091,3.046,-0.00132295
6092,3.0465,-0.00132143
6093,3.047,-0.00132204
6094,3.0475,-0.00132295
6095,3.048,-0.00132204
6096,3.0485,-0.00132234
6097,3.049,-0.00132265
6098,3.0495,-0.00131898
6099,3.05,-0.00132112
6100,3.0505,-0.00132234
6101,3.051,-0.00132234
6102,3.0515,-0.00132387
6103,3.052,-0.00132265
6104,3.0525,-0.00131898
6105,3.053,-0.0013199
6106,3.0535,-0.00132234
6107,3.054,-0.00132021
6108,3.0545,-0.0013196
6109,3.055,-0.00132143
6110,3.0555,-0.0013196
6111,3.056,-0.00132112
6112,3.0565,-0.00132234
6113,3.057,-0.00132021
6114,3.0575,-0.00131898
6115,3.058,-0.00132112
6116,3.0585,-0.00132143
6117,3.059,-0.00132143
6118,3.0595,-0.00131898
6119,3.06,-0.00132082
6120,3.0605,-0.0013196
6121,3.061,-0.0013199
6122,3.0615,-0.0013196
6123,3.062,-0.0013199
6124,3.0625,-0.0013196
6125,3.063,-0.0013196
6126,3.0635,-0.00131898
6127,3.064,-0.00132143
6128,3.0645,-0.00131837
6129,3.065,-0.00132021
6130,3.0655,-0.00131776
6131,3.066,-0.00131898
6132,3.0665,-0.00131746
6133,3.067,-0.00131654
6134,3.0675,-0.00131837
6135,3.068,-0.00131746
6136,3.0685,-0.00131593
6137,3.069,-0.00131746
6138,3.0695,-0.00131776
6139,3.07,-0.00131654
6140,3.0705,-0.00131776
6141,3.071,-0.00131654
6142,3.0715,-0.00131746
6143,3.072,-0.00131776
6144,3.0725,-0.00131685
6145,3.073,-0.00131654
6146,3.0735,-0.00131776
6147,3.074,-0.00131685
6148,3.0745,-0.00131746
6149,3.075,-0.00131654
6150,3.0755,-0.00131532
6151,3.076,-0.00131715
6152,3.0765,-0.00131746
6153,3.077,-0.00131685
6154,3.0775,-0.00131502
6155,3.078,-0.00131746
6156,3.0785,-0.00131502
6157,3.079,-0.00131746
6158,3.0795,-0.00131227
6159,3.08,-0.00131654
6160,3.0805,-0.0013138
6161,3.081,-0.00131624
6162,3.0815,-0.00131532
6163,3.082,-0.0013141
6164,3.0825,-0.00131715
6165,3.083,-0.00131471
6166,3.0835,-0.00131441
6167,3.084,-0.00131502
6168,3.0845,-0.00131502
6169,3.085,-0.00131502
6170,3.0855,-0.00131471
6171,3.086,-0.00131319
6172,3.0865,-0.0013141
6173,3.087,-0.00131593
6174,3.0875,-0.00131563
6175,3.088,-0.00131319
6176,3.0885,-0.00131288
6177,3.089,-0.00131471
6178,3.0895,-0.00131288
6179,3.09,-0.0013138
6180,3.0905,-0.00131471
6181,3.091,-0.00131471
6182,3.0915,-0.00131288
6183,3.092,-0.0013141
6184,3.0925,-0.00131258
6185,3.093,-0.0013141
6186,3.0935,-0.00131197
6187,3.094,-0.0013141
6188,3.0945,-0.00131044
6189,3.095,-0.00131441
6190,3.0955,-0.00131197
6191,3.096,-0.00131013
6192,3.0965,-0.00131319
6193,3.097,-0.00131166
6194,3.0975,-0.00131197
6195,3.098,-0.00131258
6196,3.0985,-0.00131136
6197,3.099,-0.00131013
6198,3.0995,-0.00131227
6199,3.1,-0.00131258
6200,3.1005,-0.00131319
6201,3.101,-0.00131197
6202,3.1015,-0.00131013
6203,3.102,-0.00131105
6204,3.1025,-0.00130983
6205,3.103,-0.00131136
6206,3.1035,-0.00131227
6207,3.104,-0.00131197
6208,3.1045,-0.00131136
6209,3.105,-0.00131105
6210,3.1055,-0.00131136
6211,3.106,-0.00131166
6212,3.1065,-0.00130922
6213,3.107,-0.00130891
6214,3.1075,-0.00131013
6215,3.108,-0.00130861
6216,3.1085,-0.00130922
6217,3.109,-0.00130983
6218,3.1095,-0.00130861
6219,3.11,-0.00130861
6220,3.1105,-0.00130769
6221,3.111,-0.00130891
6222,3.1115,-0.00130861
6223,3.112,-0.00131013
6224,3.1125,-0.00130769
6225,3.113,-0.00130769
6226,3.1135,-0.00130678
6227,3.114,-0.00130922
6228,3.1145,-0.001308
6229,3.115,-0.00131074
6230,3.1155,-0.00130769
6231,3.116,-0.00130647
6232,3.1165,-0.00130739
6233,3.117,-0.00130769
6234,3.1175,-0.00130861
6235,3.118,-0.00130678
6236,3.1185,-0.00130861
6237,3.119,-0.00130678
6238,3.1195,-0.00130769
6239,3.12,-0.0013083
6240,3.1205,-0.00130678
6241,3.121,-0.00130922
6242,3.1215,-0.001308
6243,3.122,-0.00130647
6244,3.1225,-0.00130861
6245,3.123,-0.00130678
6246,3.1235,-0.00130678
6247,3.124,-0.00130617
6248,3.1245,-0.00130525
6249,3.125,-0.00130586
6250,3.1255,-0.00130769
6251,3.126,-0.00130586
6252,3.1265,-0.00130586
6253,3.127,-0.00130647
6254,3.1275,-0.00130678
6255,3.128,-0.00130434
6256,3.1285,-0.00130647
6257,3.129,-0.00130495
6258,3.1295,-0.00130525
6259,3.13,-0.00130556
6260,3.1305,-0.00130769
6261,3.131,-0.00130251
6262,3.1315,-0.00130678
6263,3.132,-0.00130403
6264,3.1325,-0.00130495
6265,3.133,-0.00130312
6266,3.1335,-0.00130556
6267,3.134,-0.00130525
6268,3.1345,-0.00130373
6269,3.135,-0.00130464
6270,3.1355,-0.00130434
6271,3.136,-0.00130312
6272,3.1365,-0.00130373
6273,3.137,-0.00130312
6274,3.1375,-0.00130403
6275,3.138,-0.00130312
6276,3.1385,-0.00130128
6277,3.139,-0.00130312
6278,3.1395,-0.0013022
6279,3.14,-0.00130495
6280,3.1405,-0.00130403
6281,3.141,-0.00130403
6282,3.1415,-0.00130495
6283,3.142,-0.00130189
6284,3.1425,-0.00130251
6285,3.143,-0.00130373
6286,3.1435,-0.00130464
6287,3.144,-0.00130281
6288,3.1445,-0.0013022
6289,3.145,-0.00130159
6290,3.1455,-0.00130159
6291,3.146,-0.00130281
6292,3.1465,-0.00130189
6293,3.147,-0.00130128
6294,3.1475,-0.00130251
6295,3.148,-0.00130006
6296,3.1485,-0.00130189
6297,3.149,-0.00130251
6298,3.1495,-0.00130342
6299,3.15,-0.00130189
6300,3.1505,-0.00130281
6301,3.151,-0.00130159
6302,3.1515,-0.00130067
6303,3.152,-0.00129945
6304,3.1525,-0.00130281
6305,3.153,-0.00130159
6306,3.1535,-0.00129945
6307,3.154,-0.00130037
6308,3.1545,-0.00130037
6309,3.155,-0.00130128
6310,3.1555,-0.00130128
6311,3.156,-0.00129884
6312,3.1565,-0.00130098
6313,3.157,-0.00130098
6314,3.1575,-0.00130159
6315,3.158,-0.00130037
6316,3.1585,-0.00130251
6317,3.159,-0.00130037
6318,3.1595,-0.00130067
6319,3.16,-0.00129945
6320,3.1605,-0.00130006
6321,3.161,-0.00129976
6322,3.1615,-0.00130037
6323,3.162,-0.00129884
6324,3.1625,-0.00130006
6325,3.163,-0.00130037
6326,3.1635,-0.00129823
6327,3.164,-0.00129823
6328,3.1645,-0.00129915
6329,3.165,-0.00129915
6330,3.1655,-0.00129915
6331,3.166,-0.00129793
6332,3.1665,-0.0012964
6333,3.167,-0.00130006
6334,3.1675,-0.00130006
6335,3.168,-0.00129884
6336,3.1685,-0.00129579
6337,3.169,-0.00130067
6338,3.1695,-0.00129732
6339,3.17,-0.00129823
6340,3.1705,-0.00129579
6341,3.171,-0.0012964
6342,3.1715,-0.00129793
6343,3.172,-0.00129793
6344,3.1725,-0.00129915
6345,3.173,-0.00129671
6346,3.1735,-0.00129762
6347,3.174,-0.00129732
6348,3.1745,-0.00129793
6349,3.175,-0.00129671
6350,3.1755,-0.0012964
6351,3.176,-0.00129732
6352,3.1765,-0.00129793
6353,3.177,-0.00129579
6354,3.1775,-0.00129549
6355,3.178,-0.00129701
6356,3.1785,-0.0012964
6357,3.179,-0.00129518
6358,3.1795,-0.00129549
6359,3.18,-0.0012961
6360,3.1805,-0.00129518
6361,3.181,-0.00129549
6362,3.1815,-0.00129518
6363,3.182,-0.00129427
6364,3.1825,-0.00129518
6365,3.183,-0.00129579
6366,3.1835,-0.00129518
6367,3.184,-0.00129488
6368,3.1845,-0.00129549
6369,3.185,-0.00129457
6370,3.1855,-0.00129427
6371,3.186,-0.00129457
6372,3.1865,-0.00129549
6373,3.187,-0.00129457
6374,3.1875,-0.0012961
6375,3.188,-0.00129427
6376,3.1885,-0.00129427
6377,3.189,-0.00129457
6378,3.1895,-0.00129243
6379,3.19,-0.00129488
6380,3.1905,-0.00129518
6381,3.191,-0.00129457
6382,3.1915,-0.00129304
6383,3.192,-0.00129335
6384,3.1925,-0.00129427
6385,3.193,-0.00129243
6386,3.1935,-0.00129304
6387,3.194,-0.00129365
6388,3.1945,-0.0012903
6389,3.195,-0.00129335
6390,3.1955,-0.00129457
6391,3.196,-0.00129213
6392,3.1965,-0.00129365
6393,3.197,-0.00129152
6394,3.1975,-0.00129304
6395,3.198,-0.00129091
6396,3.1985,-0.0012906
6397,3.199,-0.00129213
6398,3.1995,-0.00129213
6399,3.2,-0.00129182
6400,3.2005,-0.0012903
6401,3.201,-0.00129213
6402,3.2015,-0.0012906
6403,3.202,-0.00129152
6404,3.2025,-0.0012903
6405,3.203,-0.0012903
6406,3.2035,-0.00129182
6407,3.204,-0.00129152
6408,3.2045,-0.0012906
6409,3.205,-0.00128969
6410,3.2055,-0.00129152
6411,3.206,-0.00128969
6412,3.2065,-0.00129243
6413,3.207,-0.00129091
6414,3.2075,-0.00128999
6415,3.208,-0.00129213
6416,3.2085,-0.00129152
6417,3.209,-0.00128969
6418,3.2095,-0.00129091
6419,3.21,-0.00128908
6420,3.2105,-0.00128694
6421,3.211,-0.00128938
6422,3.2115,-0.00128877
6423,3.212,-0.00128816
6424,3.2125,-0.0012903
6425,3.213,-0.00128969
6426,3.2135,-0.0012903
6427,3.214,-0.00128938
6428,3.2145,-0.00128969
6429,3.215,-0.00128816
6430,3.2155,-0.00128938
6431,3.216,-0.00128816
6432,3.2165,-0.00128847
6433,3.217,-0.00128816
6434,3.2175,-0.00128816
6435,3.218,-0.00128847
6436,3.2185,-0.00128908
6437,3.219,-0.00128816
6438,3.2195,-0.00128694
6439,3.22,-0.00128786
6440,3.2205,-0.00128847
6441,3.221,-0.00128725
6442,3.2215,-0.00128969
6443,3.222,-0.00128603
6444,3.2225,-0.00128725
6445,3.223,-0.00128603
6446,3.2235,-0.00128725
6447,3.224,-0.00128786
6448,3.2245,-0.00128755
6449,3.225,-0.00128725
6450,3.2255,-0.00128725
6451,3.226,-0.00128816
6452,3.2265,-0.00128725
6453,3.227,-0.00128603
6454,3.2275,-0.00128603
6455,3.228,-0.00128725
6456,3.2285,-0.00128755
6457,3.229,-0.00128633
6458,3.2295,-0.00128755
6459,3.23,-0.00128664
6460,3.2305,-0.0012848
6461,3.231,-0.00128694
6462,3.2315,-0.00128816
6463,3.232,-0.00128603
6464,3.2325,-0.0012845
6465,3.233,-0.00128603
6466,3.2335,-0.00128694
6467,3.234,-0.00128572
6468,3.2345,-0.00128633
6469,3.235,-0.00128419
6470,3.2355,-0.00128358
6471,3.236,-0.0012848
6472,3.2365,-0.00128511
6473,3.237,-0.00128419
6474,3.2375,-0.00128542
6475,3.238,-0.00128358
6476,3.2385,-0.00128542
6477,3.239,-0.00128358
6478,3.2395,-0.0012848
6479,3.24,-0.00128542
6480,3.2405,-0.0012845
6481,3.241,-0.0012845
6482,3.2415,-0.00128358
6483,3.242,-0.00128419
6484,3.2425,-0.00128358
6485,3.243,-0.00128328
6486,3.2435,-0.0012845
6487,3.244,-0.00128328
6488,3.2445,-0.00128328
6489,3.245,-0.00128236
6490,3.2455,-0.00128267
6491,3.246,-0.00128389
6492,3.2465,-0.00128175
6493,3.247,-0.0012848
6494,3.2475,-0.00128328
6495,3.248,-0.00128206
6496,3.2485,-0.00128236
6497,3.249,-0.00128236
6498,3.2495,-0.00128389
6499,3.25,-0.00128206
6500,3.2505,-0.00128053
6501,3.251,-0.00128114
6502,3.2515,-0.00128328
6503,3.252,-0.00128328
6504,3.2525,-0.00128175
6505,3.253,-0.00128236
6506,3.2535,-0.00128145
6507,3.254,-0.00128114
6508,3.2545,-0.00128236
6509,3.255,-0.00128145
6510,3.2555,-0.0012787
6511,3.256,-0.00128114
6512,3.2565,-0.00128175
6513,3.257,-0.00128053
6514,3.2575,-0.0012787
6515,3.258,-0.00128175
6516,3.2585,-0.00128084
6517,3.259,-0.00128114
6518,3.2595,-0.00128053
6519,3.26,-0.00128297
6520,3.2605,-0.00128206
6521,3.261,-0.00128053
6522,3.2615,-0.0012787
6523,3.262,-0.0012784
6524,3.2625,-0.00128114
6525,3.263,-0.00128175
6526,3.2635,-0.00127931
6527,3.264,-0.00128114
6528,3.2645,-0.00128084
6529,3.265,-0.00128084
6530,3.2655,-0.00127962
6531,3.266,-0.00127931
6532,3.2665,-0.00128053
6533,3.267,-0.00128023
6534,3.2675,-0.0012784
6535,3.268,-0.00128053
6536,3.2685,-0.00127901
6537,3.269,-0.00127748
6538,3.2695,-0.00127931
6539,3.27,-0.00127718
6540,3.2705,-0.00127931
6541,3.271,-0.0012784
6542,3.2715,-0.00127809
6543,3.272,-0.00127779
6544,3.2725,-0.00128053
6545,3.273,-0.0012787
6546,3.2735,-0.00127687
6547,3.274,-0.00127748
6548,3.2745,-0.0012784
6549,3.275,-0.0012784
6550,3.2755,-0.0012787
6551,3.276,-0.0012784
6552,3.2765,-0.00127931
6553,3.277,-0.00127656
6554,3.2775,-0.00127809
6555,3.278,-0.00127687
6556,3.2785,-0.00127809
6557,3.279,-0.00127534
6558,3.2795,-0.00127656
6559,3.28,-0.00127565
6560,3.2805,-0.00127718
6561,3.281,-0.00127779
6562,3.2815,-0.00127504
6563,3.282,-0.00127992
6564,3.2825,-0.00127595
6565,3.283,-0.00127748
6566,3.2835,-0.00127473
6567,3.284,-0.00127412
6568,3.2845,-0.00127718
6569,3.285,-0.00127595
6570,3.2855,-0.00127626
6571,3.286,-0.00127595
6572,3.2865,-0.00127504
6573,3.287,-0.00127718
6574,3.2875,-0.00127351
6575,3.288,-0.00127565
6576,3.2885,-0.00127565
6577,3.289,-0.00127626
6578,3.2895,-0.00127504
6579,3.29,-0.00127412
6580,3.2905,-0.00127748
6581,3.291,-0.00127473
6582,3.2915,-0.00127321
6583,3.292,-0.00127443
6584,3.2925,-0.00127412
6585,3.293,-0.00127351
6586,3.2935,-0.00127565
6587,3.294,-0.00127504
6588,3.2945,-0.00127473
6589,3.295,-0.00127443
6590,3.2955,-0.00127412
6591,3.296,-0.00127382
6592,3.2965,-0.00127473
6593,3.297,-0.00127382
6594,3.2975,-0.00127138
6595,3.298,-0.00127199
6596,3.2985,-0.00127351
6597,3.299,-0.00127229
6598,3.2995,-0.00127077
6599,3.3,-0.0012729
6600,3.3005,-0.0012729
6601,3.301,-0.00127229
6602,3.3015,-0.0012726
6603,3.302,-0.00127412
6604,3.3025,-0.00127382
6605,3.303,-0.00127138
6606,3.3035,-0.0012726
6607,3.304,-0.00127138
6608,3.3045,-0.00127382
6609,3.305,-0.00127229
6610,3.3055,-0.00127138
6611,3.306,-0.00127077
6612,3.3065,-0.00127107
6613,3.307,-0.00127138
6614,3.3075,-0.00127016
6615,3.308,-0.00127077
6616,3.3085,-0.00127107
6617,3.309,-0.00127138
6618,3.3095,-0.00126985
6619,3.31,-0.00127016
6620,3.3105,-0.00127077
6621,3.311,-0.00127229
6622,3.3115,-0.00127321
6623,3.312,-0.00126924
6624,3.3125,-0.00127107
6625,3.313,-0.00126894
6626,3.3135,-0.00127016
6627,3.314,-0.00126985
6628,3.3145,-0.00127046
6629,3.315,-0.00126985
6630,3.3155,-0.00126985
6631,3.316,-0.00126955
6632,3.3165,-0.00126955
6633,3.317,-0.00126985
6634,3.3175,-0.00126863
6635,3.318,-0.00126863
6636,3.3185,-0.00126649
6637,3.319,-0.00126863
6638,3.3195,-0.00126955
6639,3.32,-0.00127229
6640,3.3205,-0.00126985
6641,3.321,-0.00126955
6642,3.3215,-0.00126985
6643,3.322,-0.00127016
6644,3.3225,-0.00127046
6645,3.323,-0.00127077
6646,3.3235,-0.00126863
6647,3.324,-0.00126802
6648,3.3245,-0.00126894
6649,3.325,-0.00126955
6650,3.3255,-0.00126771
6651,3.326,-0.00126802
6652,3.3265,-0.00126771
6653,3.327,-0.00126802
6654,3.3275,-0.00126802
6655,3.328,-0.00126802
6656,3.3285,-0.00126832
6657,3.329,-0.00126771
6658,3.3295,-0.00126802
6659,3.33,-0.00126863
6660,3.3305,-0.00126894
6661,3.331,-0.00126771
6662,3.3315,-0.0012668
6663,3.332,-0.00126619
6664,3.3325,-0.00126619
6665,3.333,-0.0012668
6666,3.3335,-0.00126619
6667,3.334,-0.0012668
6668,3.3345,-0.00126771
6669,3.335,-0.00126649
6670,3.3355,-0.00126649
6671,3.336,-0.00126649
6672,3.3365,-0.00126558
6673,3.337,-0.0012668
6674,3.3375,-0.00126771
6675,3.338,-0.00126588
6676,3.3385,-0.00126619
6677,3.339,-0.00126649
6678,3.3395,-0.00126588
6679,3.34,-0.00126649
6680,3.3405,-0.00126619
6681,3.341,-0.00126527
6682,3.3415,-0.00126619
6683,3.342,-0.00126649
6684,3.3425,-0.00126466
6685,3.343,-0.00126527
6686,3.3435,-0.00126527
6687,3.344,-0.00126375
6688,3.3445,-0.00126527
6689,3.345,-0.00126771
6690,3.3455,-0.00126527
6691,3.346,-0.00126497
6692,3.3465,-0.00126405
6693,3.347,-0.00126436
6694,3.3475,-0.00126283
6695,3.348,-0.00126405
6696,3.3485,-0.00126344
6697,3.349,-0.00126375
6698,3.3495,-0.00126375
6699,3.35,-0.00126466
6700,3.3505,-0.00126344
6701,3.351,-0.00126375
6702,3.3515,-0.00126375
6703,3.352,-0.00126466
6704,3.3525,-0.00126436
6705,3.353,-0.00126527
6706,3.3535,-0.00126314
6707,3.354,-0.00126405
6708,3.3545,-0.00126344
6709,3.355,-0.00126466
6710,3.3555,-0.00126283
6711,3.356,-0.00126375
6712,3.3565,-0.00126283
6713,3.357,-0.00126314
6714,3.3575,-0.00126161
6715,3.358,-0.00126283
6716,3.3585,-0.00126192
6717,3.359,-0.00126405
6718,3.3595,-0.00126466
6719,3.36,-0.00126222
6720,3.3605,-0.00126253
6721,3.361,-0.00126375
6722,3.3615,-0.00126253
6723,3.362,-0.00126253
6724,3.3625,-0.00126314
6725,3.363,-0.001261
6726,3.3635,-0.00126283
6727,3.364,-0.00126192
6728,3.3645,-0.00125886
6729,3.365,-0.00126283
6730,3.3655,-0.00126161
6731,3.366,-0.00125917
6732,3.3665,-0.00126283
6733,3.367,-0.00126039
6734,3.3675,-0.00126131
6735,3.368,-0.00126131
6736,3.3685,-0.00126161
6737,3.369,-0.00125917
6738,3.3695,-0.00126314
6739,3.37,-0.00126131
6740,3.3705,-0.00126161
6741,3.371,-0.00126009
6742,3.3715,-0.00125917
6743,3.372,-0.00125886
6744,3.3725,-0.00126039
6745,3.373,-0.00125978
6746,3.3735,-0.00126009
6747,3.374,-0.00125856
6748,3.3745,-0.001261
6749,3.375,-0.00125825
6750,3.3755,-0.00126039
6751,3.376,-0.00125886
6752,3.3765,-0.00126039
6753,3.377,-0.00125886
6754,3.3775,-0.00125886
6755,3.378,-0.00125886
6756,3.3785,-0.00126039
6757,3.379,-0.00125886
6758,3.3795,-0.00125886
6759,3.38,-0.00125795
6760,3.3805,-0.00125978
6761,3.381,-0.001261
6762,3.3815,-0.00125673
6763,3.382,-0.00125917
6764,3.3825,-0.00125795
6765,3.383,-0.00125825
6766,3.3835,-0.00125886
6767,3.384,-0.00125886
6768,3.3845,-0.00125886
6769,3.385,-0.00125642
6770,3.3855,-0.00125856
6771,3.386,-0.00125764
6772,3.3865,-0.00125825
6773,3.387,-0.00125825
6774,3.3875,-0.00125673
6775,3.388,-0.00125795
6776,3.3885,-0.00125734
6777,3.389,-0.00125886
6778,3.3895,-0.00125673
6779,3.39,-0.00125825
6780,3.3905,-0.00125764
6781,3.391,-0.00125825
6782,3.3915,-0.00125581
6783,3.392,-0.00125398
6784,3.3925,-0.00125612
6785,3.393,-0.00125642
6786,3.3935,-0.00125795
6787,3.394,-0.00125551
6788,3.3945,-0.0012552
6789,3.395,-0.00125642
6790,3.3955,-0.00125551
6791,3.396,-0.00125551
6792,3.3965,-0.00125703
6793,3.397,-0.00125551
6794,3.3975,-0.00125429
6795,3.398,-0.00125673
6796,3.3985,-0.0012552
6797,3.399,-0.00125551
6798,3.3995,-0.00125459
6799,3.4,-0.00125551
6800,3.4005,-0.00125459
6801,3.401,-0.00125368
6802,3.4015,-0.00125459
6803,3.402,-0.00125337
6804,3.4025,-0.00125551
6805,3.403,-0.00125459
6806,3.4035,-0.0012549
6807,3.404,-0.00125459
6808,3.4045,-0.00125825
6809,3.405,-0.00125429
6810,3.4055,-0.00125246
6811,3.406,-0.00125459
6812,3.4065,-0.00125398
6813,3.407,-0.0012552
6814,3.4075,-0.00125307
6815,3.408,-0.00125429
6816,3.4085,-0.00125368
6817,3.409,-0.0012552
6818,3.4095,-0.00125551
6819,3.41,-0.00125368
6820,3.4105,-0.00125246
6821,3.411,-0.00125398
6822,3.4115,-0.00125307
6823,3.412,-0.00125215
6824,3.4125,-0.00125062
6825,3.413,-0.00125154
6826,3.4135,-0.00125368
6827,3.414,-0.00125337
6828,3.4145,-0.00125154
6829,3.415,-0.00125246
6830,3.4155,-0.00125276
6831,3.416,-0.00125337
6832,3.4165,-0.00125062
6833,3.417,-0.00125307
6834,3.4175,-0.00125185
6835,3.418,-0.00125062
6836,3.4185,-0.00125246
6837,3.419,-0.00125246
6838,3.4195,-0.00125154
6839,3.42,-0.00125246
6840,3.4205,-0.00125032
6841,3.421,-0.00125123
6842,3.4215,-0.00125185
6843,3.422,-0.00125185
6844,3.4225,-0.00125185
6845,3.423,-0.00125398
6846,3.4235,-0.00125154
6847,3.424,-0.00125307
6848,3.4245,-0.00125246
6849,3.425,-0.00125246
6850,3.4255,-0.00125001
6851,3.426,-0.00125154
6852,3.4265,-0.00125093
6853,3.427,-0.00125062
6854,3.4275,-0.00125001
6855,3.428,-0.00125001
6856,3.4285,-0.00125246
6857,3.429,-0.00125123
6858,3.4295,-0.00125062
6859,3.43,-0.00125062
6860,3.4305,-0.00125062
6861,3.431,-0.0012494
6862,3.4315,-0.00125001
6863,3.432,-0.00125001
6864,3.4325,-0.0012494
6865,3.433,-0.00125001
6866,3.4335,-0.00125001
6867,3.434,-0.00124666
6868,3.4345,-0.00125093
6869,3.435,-0.00124696
6870,3.4355,-0.00125001
6871,3.436,-0.00125154
6872,3.4365,-0.0012494
6873,3.437,-0.00124818
6874,3.4375,-0.00124849
6875,3.438,-0.00124971
6876,3.4385,-0.00124818
6877,3.439,-0.00124818
6878,3.4395,-0.00125001
6879,3.44,-0.00125001
6880,3.4405,-0.00124574
6881,3.441,-0.00124666
6882,3.4415,-0.00124818
6883,3.442,-0.00124849
6884,3.4425,-0.0012491
6885,3.443,-0.0012491
6886,3.4435,-0.00124574
6887,3.444,-0.00124696
6888,3.4445,-0.00124818
6889,3.445,-0.00125001
6890,3.4455,-0.00124727
6891,3.446,-0.00124544
6892,3.4465,-0.00124666
6893,3.447,-0.00124666
6894,3.4475,-0.00124605
6895,3.448,-0.00124666
6896,3.4485,-0.00124818
6897,3.449,-0.00124574
6898,3.4495,-0.00124788
6899,3.45,-0.00124666
6900,3.4505,-0.00124666
6901,3.451,-0.00124635
6902,3.4515,-0.00124727
6903,3.452,-0.00124666
6904,3.4525,-0.00124666
6905,3.453,-0.00124696
6906,3.4535,-0.00124605
6907,3.454,-0.00124544
6908,3.4545,-0.00124666
6909,3.455,-0.00124635
6910,3.4555,-0.00124574
6911,3.456,-0.00124574
6912,3.4565,-0.00124666
6913,3.457,-0.00124391
6914,3.4575,-0.00124574
6915,3.458,-0.00124361
6916,3.4585,-0.00124422
6917,3.459,-0.00124299
6918,3.4595,-0.00124452
6919,3.46,-0.00124635
6920,3.4605,-0.00124452
6921,3.461,-0.00124635
6922,3.4615,-0.0012433
6923,3.462,-0.00124452
6924,3.4625,-0.00124391
6925,3.463,-0.0012433
6926,3.4635,-0.00124452
6927,3.464,-0.00124422
6928,3.4645,-0.00124391
6929,3.465,-0.0012433
6930,3.4655,-0.00124574
6931,3.466,-0.00124361
6932,3.4665,-0.00124238
6933,3.467,-0.0012433
6934,3.4675,-0.00124361
6935,3.468,-0.00124269
