,T,i
3624,1.8125,-0.00127931
3625,1.813,-0.0012784
3626,1.8135,-0.0012787
3627,1.814,-0.0012784
3628,1.8145,-0.00127901
3629,1.815,-0.00127656
3630,1.8155,-0.0012784
3631,1.816,-0.00127748
3632,1.8165,-0.00127718
3633,1.817,-0.00127748
3634,1.8175,-0.00127901
3635,1.818,-0.00127748
3636,1.8185,-0.00127565
3637,1.819,-0.00127656
3638,1.8195,-0.00127656
3639,1.82,-0.00127534
3640,1.8205,-0.00127473
3641,1.821,-0.00127626
3642,1.8215,-0.00127656
3643,1.822,-0.00127595
3644,1.8225,-0.00127382
3645,1.823,-0.00127504
3646,1.8235,-0.00127626
3647,1.824,-0.00127595
3648,1.8245,-0.00127473
3649,1.825,-0.0012729
3650,1.8255,-0.00127473
3651,1.826,-0.00127565
3652,1.8265,-0.00127382
3653,1.827,-0.00127443
3654,1.8275,-0.00127382
3655,1.828,-0.00127351
3656,1.8285,-0.0012726
3657,1.829,-0.0012726
3658,1.8295,-0.00127351
3659,1.83,-0.0012726
3660,1.8305,-0.00127412
3661,1.831,-0.0012726
3662,1.8315,-0.00127382
3663,1.832,-0.00127382
3664,1.8325,-0.00127229
3665,1.833,-0.0012726
3666,1.8335,-0.00127321
3667,1.834,-0.00127016
3668,1.8345,-0.00127077
3669,1.835,-0.00127107
3670,1.8355,-0.0012726
3671,1.836,-0.00127199
3672,1.8365,-0.00127046
3673,1.837,-0.00127016
3674,1.8375,-0.00127046
3675,1.838,-0.00127138
3676,1.8385,-0.00127321
3677,1.839,-0.00127046
3678,1.8395,-0.00127077
3679,1.84,-0.00127138
3680,1.8405,-0.00126863
3681,1.841,-0.00126894
3682,1.8415,-0.00126894
3683,1.842,-0.00126863
3684,1.8425,-0.00126894
3685,1.843,-0.00126771
3686,1.8435,-0.00126894
3687,1.844,-0.00126863
3688,1.8445,-0.00126802
3689,1.845,-0.00126955
3690,1.8455,-0.00126649
3691,1.846,-0.0012671
3692,1.8465,-0.00126649
3693,1.847,-0.0012668
3694,1.8475,-0.00126649
3695,1.848,-0.00126771
3696,1.8485,-0.00126527
3697,1.849,-0.0012668
3698,1.8495,-0.0012671
3699,1.85,-0.00126771
3700,1.8505,-0.00126894
3701,1.851,-0.00126619
3702,1.8515,-0.00126588
3703,1.852,-0.00126588
3704,1.8525,-0.00126466
3705,1.853,-0.00126588
3706,1.8535,-0.00126588
3707,1.854,-0.00126588
3708,1.8545,-0.00126649
3709,1.855,-0.00126436
3710,1.8555,-0.00126527
3711,1.856,-0.00126619
3712,1.8565,-0.00126558
3713,1.857,-0.00126161
3714,1.8575,-0.00126344
3715,1.858,-0.00126588
3716,1.8585,-0.00126283
3717,1.859,-0.00126344
3718,1.8595,-0.00126466
3719,1.86,-0.00126344
3720,1.8605,-0.00126283
3721,1.861,-0.00126527
3722,1.8615,-0.00126283
3723,1.862,-0.00126253
3724,1.8625,-0.00126344
3725,1.863,-0.00126192
3726,1.8635,-0.00126283
3727,1.864,-0.00126344
3728,1.8645,-0.00126314
3729,1.865,-0.00126253
3730,1.8655,-0.00126283
3731,1.866,-0.00126009
3732,1.8665,-0.00126283
3733,1.867,-0.00126283
3734,1.8675,-0.00126039
3735,1.868,-0.00126283
3736,1.8685,-0.00126222
3737,1.869,-0.00126192
3738,1.8695,-0.00126222
3739,1.87,-0.00126009
3740,1.8705,-0.00125947
3741,1.871,-0.00125917
3742,1.8715,-0.00126009
3743,1.872,-0.00125886
3744,1.8725,-0.00125856
3745,1.873,-0.00125886
3746,1.8735,-0.00125947
3747,1.874,-0.00125795
3748,1.8745,-0.00125886
3749,1.875,-0.00125947
3750,1.8755,-0.00125825
3751,1.876,-0.00126009
3752,1.8765,-0.00125734
3753,1.877,-0.00125764
3754,1.8775,-0.00125764
3755,1.878,-0.00125642
3756,1.8785,-0.00125795
3757,1.879,-0.00125734
3758,1.8795,-0.00125703
3759,1.88,-0.00125764
3760,1.8805,-0.00125795
3761,1.881,-0.00125734
3762,1.8815,-0.00125734
3763,1.882,-0.00125734
3764,1.8825,-0.00125886
3765,1.883,-0.00125642
3766,1.8835,-0.00125642
3767,1.884,-0.00125642
3768,1.8845,-0.0012552
3769,1.885,-0.00125642
3770,1.8855,-0.0012549
3771,1.886,-0.00125459
3772,1.8865,-0.00125429
3773,1.887,-0.0012549
3774,1.8875,-0.00125429
3775,1.888,-0.00125459
3776,1.8885,-0.0012552
3777,1.889,-0.0012549
3778,1.8895,-0.00125398
3779,1.89,-0.0012549
3780,1.8905,-0.00125307
3781,1.891,-0.00125398
3782,1.8915,-0.00125276
3783,1.892,-0.00125368
3784,1.8925,-0.00125307
3785,1.893,-0.00125185
3786,1.8935,-0.00125368
3787,1.894,-0.00125246
3788,1.8945,-0.00125307
3789,1.895,-0.00125368
3790,1.8955,-0.00125246
3791,1.896,-0.00125429
3792,1.8965,-0.00125215
3793,1.897,-0.00125398
3794,1.8975,-0.00125062
3795,1.898,-0.00125062
3796,1.8985,-0.00125185
3797,1.899,-0.00125185
3798,1.8995,-0.00125032
3799,1.9,-0.00125154
3800,1.9005,-0.00125001
3801,1.901,-0.0012494
3802,1.9015,-0.00125001
3803,1.902,-0.00124971
3804,1.9025,-0.00125215
3805,1.903,-0.00125185
3806,1.9035,-0.00124849
3807,1.904,-0.00125001
3808,1.9045,-0.0012494
3809,1.905,-0.00125032
3810,1.9055,-0.00125093
3811,1.906,-0.0012491
3812,1.9065,-0.00125001
3813,1.907,-0.00124788
3814,1.9075,-0.00124879
3815,1.908,-0.00124818
3816,1.9085,-0.00125001
3817,1.909,-0.0012491
3818,1.9095,-0.00124879
3819,1.91,-0.00124818
3820,1.9105,-0.00124757
3821,1.911,-0.00124818
3822,1.9115,-0.00124666
3823,1.912,-0.00124788
3824,1.9125,-0.00124696
3825,1.913,-0.00124818
3826,1.9135,-0.00124574
3827,1.914,-0.00124574
3828,1.9145,-0.00124788
3829,1.915,-0.00124513
3830,1.9155,-0.00124757
3831,1.916,-0.00124574
3832,1.9165,-0.00124513
3833,1.917,-0.00124574
3834,1.9175,-0.00124696
3835,1.918,-0.00124574
3836,1.9185,-0.00124513
3837,1.919,-0.00124513
3838,1.9195,-0.00124513
3839,1.92,-0.00124361
3840,1.9205,-0.0012433
3841,1.921,-0.00124361
3842,1.9215,-0.00124361
3843,1.922,-0.00124452
3844,1.9225,-0.0012433
3845,1.923,-0.00124361
3846,1.9235,-0.00124208
3847,1.924,-0.00124269
3848,1.9245,-0.00124452
3849,1.925,-0.0012433
3850,1.9255,-0.00124361
3851,1.926,-0.0012433
3852,1.9265,-0.0012433
3853,1.927,-0.00124269
3854,1.9275,-0.00124269
3855,1.928,-0.00124269
3856,1.9285,-0.00124147
3857,1.929,-0.00124147
3858,1.9295,-0.00124086
3859,1.93,-0.00124177
3860,1.9305,-0.00124269
3861,1.931,-0.00124177
3862,1.9315,-0.00124086
3863,1.932,-0.00124391
3864,1.9325,-0.00124208
3865,1.933,-0.00124147
3866,1.9335,-0.00123842
3867,1.934,-0.00124147
3868,1.9345,-0.00123872
3869,1.935,-0.00124147
3870,1.9355,-0.00124086
3871,1.936,-0.00124025
3872,1.9365,-0.00123933
3873,1.937,-0.00123994
3874,1.9375,-0.00124055
3875,1.938,-0.00123872
3876,1.9385,-0.00123903
3877,1.939,-0.00124055
3878,1.9395,-0.00124025
3879,1.94,-0.00123842
3880,1.9405,-0.0012372
3881,1.941,-0.00123872
3882,1.9415,-0.00123872
3883,1.942,-0.00123933
3884,1.9425,-0.00123842
3885,1.943,-0.00123933
3886,1.9435,-0.00123659
3887,1.944,-0.00123842
3888,1.9445,-0.00123689
3889,1.945,-0.0012372
3890,1.9455,-0.00123598
3891,1.946,-0.0012372
3892,1.9465,-0.00123781
3893,1.947,-0.00123659
3894,1.9475,-0.0012372
3895,1.948,-0.0012372
3896,1.9485,-0.00123659
3897,1.949,-0.00123445
3898,1.9495,-0.00123445
3899,1.95,-0.00123506
3900,1.9505,-0.00123476
3901,1.951,-0.00123445
3902,1.9515,-0.00123598
3903,1.952,-0.00123476
3904,1.9525,-0.00123659
3905,1.953,-0.00123476
3906,1.9535,-0.00123445
3907,1.954,-0.00123598
3908,1.9545,-0.00123598
3909,1.955,-0.00123414
3910,1.9555,-0.00123201
3911,1.956,-0.00123445
3912,1.9565,-0.00123628
3913,1.957,-0.00123292
3914,1.9575,-0.00123292
3915,1.958,-0.00123476
3916,1.9585,-0.00123414
3917,1.959,-0.00123384
3918,1.9595,-0.00123109
3919,1.96,-0.00123476
3920,1.9605,-0.00123353
3921,1.961,-0.00123201
3922,1.9615,-0.00123353
3923,1.962,-0.0012317
3924,1.9625,-0.00123018
3925,1.963,-0.00123109
3926,1.9635,-0.00123109
3927,1.964,-0.00123079
3928,1.9645,-0.00123231
3929,1.965,-0.0012317
3930,1.9655,-0.00123231
3931,1.966,-0.00123048
3932,1.9665,-0.00123048
3933,1.967,-0.00122987
3934,1.9675,-0.0012314
3935,1.968,-0.00122957
3936,1.9685,-0.0012314
3937,1.969,-0.00123079
3938,1.9695,-0.00122865
3939,1.97,-0.00123079
3940,1.9705,-0.00122804
3941,1.971,-0.00122957
3942,1.9715,-0.00123048
3943,1.972,-0.00123079
3944,1.9725,-0.00123109
3945,1.973,-0.00123079
3946,1.9735,-0.00123018
3947,1.974,-0.00122896
3948,1.9745,-0.00122835
3949,1.975,-0.00122865
3950,1.9755,-0.00122896
3951,1.976,-0.00122835
3952,1.9765,-0.00122774
3953,1.977,-0.00122682
3954,1.9775,-0.00123048
3955,1.978,-0.00122835
3956,1.9785,-0.00122835
3957,1.979,-0.00122865
3958,1.9795,-0.00122865
3959,1.98,-0.00122713
3960,1.9805,-0.00122743
3961,1.981,-0.00122499
3962,1.9815,-0.00122682
3963,1.982,-0.0012259
3964,1.9825,-0.00122835
3965,1.983,-0.00122499
3966,1.9835,-0.00122621
3967,1.984,-0.00122621
3968,1.9845,-0.00122407
3969,1.985,-0.00122774
3970,1.9855,-0.00122468
3971,1.986,-0.00122468
3972,1.9865,-0.00122468
3973,1.987,-0.00122682
3974,1.9875,-0.0012259
3975,1.988,-0.00122377
3976,1.9885,-0.00122346
3977,1.989,-0.0012256
3978,1.9895,-0.00122438
3979,1.99,-0.00122377
3980,1.9905,-0.00122377
3981,1.991,-0.00122377
3982,1.9915,-0.00122224
3983,1.992,-0.00122468
3984,1.9925,-0.00122468
3985,1.993,-0.00122346
3986,1.9935,-0.00122377
3987,1.994,-0.00122346
3988,1.9945,-0.00122468
3989,1.995,-0.00122224
3990,1.9955,-0.00122285
3991,1.996,-0.00122133
3992,1.9965,-0.00122224
3993,1.997,-0.00122133
3994,1.9975,-0.00122194
3995,1.998,-0.00122346
3996,1.9985,-0.00122102
3997,1.999,-0.00122224
3998,1.9995,-0.00122255
3999,2,-0.00122041
4000,2.0005,-0.00122224
4001,2.001,-0.00122102
4002,2.0015,-0.00122163
4003,2.002,-0.00122377
4004,2.0025,-0.00122194
4005,2.003,-0.00122102
4006,2.0035,-0.00121889
4007,2.004,-0.0012198
4008,2.0045,-0.00122041
4009,2.005,-0.0012195
4010,2.0055,-0.00121889
4011,2.006,-0.0012195
4012,2.0065,-0.00121889
4013,2.007,-0.00121919
4014,2.0075,-0.00121889
4015,2.008,-0.0012195
4016,2.0085,-0.00121736
4017,2.009,-0.0012195
4018,2.0095,-0.00121828
4019,2.01,-0.00121889
4020,2.0105,-0.00121919
4021,2.011,-0.00121797
4022,2.0115,-0.00121736
4023,2.012,-0.0012195
4024,2.0125,-0.00121797
4025,2.013,-0.00121828
4026,2.0135,-0.00121858
4027,2.014,-0.00121797
4028,2.0145,-0.00121736
4029,2.015,-0.00121736
4030,2.0155,-0.00121705
4031,2.016,-0.0012198
4032,2.0165,-0.00121644
4033,2.017,-0.00121828
4034,2.0175,-0.00121614
4035,2.018,-0.00121705
4036,2.0185,-0.00121492
4037,2.019,-0.00121644
4038,2.0195,-0.00121644
4039,2.02,-0.00121583
4040,2.0205,-0.001214
4041,2.021,-0.00121553
4042,2.0215,-0.001214
4043,2.022,-0.00121492
4044,2.0225,-0.0012137
4045,2.023,-0.00121431
4046,2.0235,-0.00121522
4047,2.024,-0.00121553
4048,2.0245,-0.0012137
4049,2.025,-0.00121492
4050,2.0255,-0.00121492
4051,2.026,-0.00121431
4052,2.0265,-0.00121309
4053,2.027,-0.00121461
4054,2.0275,-0.00121461
4055,2.028,-0.00121278
4056,2.0285,-0.00121309
4057,2.029,-0.001214
4058,2.0295,-0.00121217
4059,2.03,-0.00121339
4060,2.0305,-0.00121278
4061,2.031,-0.0012137
4062,2.0315,-0.00121034
4063,2.032,-0.0012137
4064,2.0325,-0.00121095
4065,2.033,-0.00121034
4066,2.0335,-0.00121095
4067,2.034,-0.00121217
4068,2.0345,-0.00121156
4069,2.035,-0.00121126
4070,2.0355,-0.00121156
4071,2.036,-0.00121248
4072,2.0365,-0.00121004
4073,2.037,-0.0012137
4074,2.0375,-0.00121065
4075,2.038,-0.00121095
4076,2.0385,-0.00121126
4077,2.039,-0.00120912
4078,2.0395,-0.00121248
4079,2.04,-0.00121095
4080,2.0405,-0.00121004
4081,2.041,-0.00121095
4082,2.0415,-0.00121034
4083,2.042,-0.00121004
4084,2.0425,-0.00120881
4085,2.043,-0.00121034
4086,2.0435,-0.00120881
4087,2.044,-0.00120912
4088,2.0445,-0.00120912
4089,2.045,-0.0012079
4090,2.0455,-0.00120943
4091,2.046,-0.00120851
4092,2.0465,-0.0012082
4093,2.047,-0.00120668
4094,2.0475,-0.00120881
4095,2.048,-0.00120759
4096,2.0485,-0.00120881
4097,2.049,-0.00120729
4098,2.0495,-0.0012079
4099,2.05,-0.00120637
4100,2.0505,-0.00120759
4101,2.051,-0.00120668
4102,2.0515,-0.00120607
4103,2.052,-0.00120576
4104,2.0525,-0.00120668
4105,2.053,-0.00120729
4106,2.0535,-0.00120668
4107,2.054,-0.00120668
4108,2.0545,-0.00120759
4109,2.055,-0.0012079
4110,2.0555,-0.00120668
4111,2.056,-0.00120576
4112,2.0565,-0.00120515
4113,2.057,-0.00120454
4114,2.0575,-0.00120668
4115,2.058,-0.00120698
4116,2.0585,-0.00120576
4117,2.059,-0.00120363
4118,2.0595,-0.00120515
4119,2.06,-0.00120546
4120,2.0605,-0.00120515
4121,2.061,-0.00120454
4122,2.0615,-0.00120332
4123,2.062,-0.00120454
4124,2.0625,-0.00120363
4125,2.063,-0.00120485
4126,2.0635,-0.00120424
4127,2.064,-0.00120302
4128,2.0645,-0.00120424
4129,2.065,-0.00120149
4130,2.0655,-0.00120302
4131,2.066,-0.00120271
4132,2.0665,-0.00120302
4133,2.067,-0.00120485
4134,2.0675,-0.00120271
4135,2.068,-0.00120302
4136,2.0685,-0.00120302
4137,2.069,-0.00120302
4138,2.0695,-0.00120241
4139,2.07,-0.00120332
4140,2.0705,-0.00120332
4141,2.071,-0.0012018
4142,2.0715,-0.0012018
4143,2.072,-0.00119935
4144,2.0725,-0.0012021
4145,2.073,-0.00120149
4146,2.0735,-0.00120119
4147,2.074,-0.00120149
4148,2.0745,-0.00119935
4149,2.075,-0.00120088
4150,2.0755,-0.00120057
4151,2.076,-0.00119935
4152,2.0765,-0.00119874
4153,2.077,-0.00120088
4154,2.0775,-0.00120057
4155,2.078,-0.00119935
4156,2.0785,-0.00119905
4157,2.079,-0.00119935
4158,2.0795,-0.00119691
4159,2.08,-0.00120027
4160,2.0805,-0.00119935
4161,2.081,-0.00119905
4162,2.0815,-0.00119813
4163,2.082,-0.00119935
4164,2.0825,-0.00119905
4165,2.083,-0.00119966
4166,2.0835,-0.00119691
4167,2.084,-0.00119813
4168,2.0845,-0.00119813
4169,2.085,-0.00119813
4170,2.0855,-0.00119783
4171,2.086,-0.00119813
4172,2.0865,-0.00119752
4173,2.087,-0.00119996
4174,2.0875,-0.00119691
4175,2.088,-0.00119844
4176,2.0885,-0.00119691
4177,2.089,-0.0011963
4178,2.0895,-0.0011963
4179,2.09,-0.00119569
4180,2.0905,-0.00119905
4181,2.091,-0.00119752
4182,2.0915,-0.00119752
4183,2.092,-0.001196
4184,2.0925,-0.00119661
4185,2.093,-0.00119478
4186,2.0935,-0.001196
4187,2.094,-0.00119478
4188,2.0945,-0.00119478
4189,2.095,-0.00119417
4190,2.0955,-0.00119447
4191,2.096,-0.00119569
4192,2.0965,-0.00119569
4193,2.097,-0.00119386
4194,2.0975,-0.00119386
4195,2.098,-0.00119539
4196,2.0985,-0.00119661
4197,2.099,-0.00119233
4198,2.0995,-0.00119295
4199,2.1,-0.00119447
4200,2.1005,-0.00119325
4201,2.101,-0.00119203
4202,2.1015,-0.00119478
4203,2.102,-0.00119386
4204,2.1025,-0.00119203
4205,2.103,-0.00119295
4206,2.1035,-0.00119447
4207,2.104,-0.00119142
4208,2.1045,-0.00119264
4209,2.105,-0.00119447
4210,2.1055,-0.00119142
4211,2.106,-0.00119325
4212,2.1065,-0.0011905
4213,2.107,-0.0011905
4214,2.1075,-0.00119295
4215,2.108,-0.00119172
4216,2.1085,-0.00119295
4217,2.109,-0.00119081
4218,2.1095,-0.00119111
4219,2.11,-0.00119172
4220,2.1105,-0.0011905
4221,2.111,-0.0011902
4222,2.1115,-0.00119142
4223,2.112,-0.00118898
4224,2.1125,-0.00118928
4225,2.113,-0.0011905
4226,2.1135,-0.00119203
4227,2.114,-0.00118959
4228,2.1145,-0.00118959
4229,2.115,-0.00119172
4230,2.1155,-0.0011905
4231,2.116,-0.0011905
4232,2.1165,-0.00118867
4233,2.117,-0.00118898
4234,2.1175,-0.00118837
4235,2.118,-0.00118837
4236,2.1185,-0.00118806
4237,2.119,-0.00118776
4238,2.1195,-0.00118715
4239,2.12,-0.00118806
4240,2.1205,-0.00118867
4241,2.121,-0.00118867
4242,2.1215,-0.00118715
4243,2.122,-0.00118806
4244,2.1225,-0.00118959
4245,2.123,-0.00118959
4246,2.1235,-0.00118715
4247,2.124,-0.00118715
4248,2.1245,-0.00118715
4249,2.125,-0.00118776
4250,2.1255,-0.00118837
4251,2.126,-0.00118684
4252,2.1265,-0.00118684
4253,2.127,-0.00118684
4254,2.1275,-0.00118806
4255,2.128,-0.00118593
4256,2.1285,-0.00118715
4257,2.129,-0.00118532
4258,2.1295,-0.00118623
4259,2.13,-0.00118593
4260,2.1305,-0.00118471
4261,2.131,-0.00118562
4262,2.1315,-0.00118348
4263,2.132,-0.00118532
4264,2.1325,-0.00118501
4265,2.133,-0.00118318
4266,2.1335,-0.00118562
4267,2.134,-0.00118471
4268,2.1345,-0.0011844
4269,2.135,-0.00118562
4270,2.1355,-0.0011841
4271,2.136,-0.00118471
4272,2.1365,-0.00118532
4273,2.137,-0.00118165
4274,2.1375,-0.00118471
4275,2.138,-0.00118532
4276,2.1385,-0.0011841
4277,2.139,-0.00118348
4278,2.1395,-0.00118226
4279,2.14,-0.00118196
4280,2.1405,-0.00118471
4281,2.141,-0.00118135
4282,2.1415,-0.00118318
4283,2.142,-0.00118318
4284,2.1425,-0.0011841
4285,2.143,-0.00118257
4286,2.1435,-0.00118226
4287,2.144,-0.00118226
4288,2.1445,-0.00118318
4289,2.145,-0.00118318
4290,2.1455,-0.00118165
4291,2.146,-0.00118135
4292,2.1465,-0.00118287
4293,2.147,-0.00117982
4294,2.1475,-0.00118348
4295,2.148,-0.00117982
4296,2.1485,-0.00118226
4297,2.149,-0.00118165
4298,2.1495,-0.00118196
4299,2.15,-0.00118287
4300,2.1505,-0.00117982
4301,2.151,-0.00118165
4302,2.1515,-0.00118165
4303,2.152,-0.00118074
4304,2.1525,-0.00117921
4305,2.153,-0.00118013
4306,2.1535,-0.00117708
4307,2.154,-0.0011783
4308,2.1545,-0.0011783
4309,2.155,-0.00118013
4310,2.1555,-0.00117891
4311,2.156,-0.0011783
4312,2.1565,-0.00118074
4313,2.157,-0.00117891
4314,2.1575,-0.00117982
4315,2.158,-0.00117982
4316,2.1585,-0.00117921
4317,2.159,-0.00117982
4318,2.1595,-0.0011783
4319,2.16,-0.0011783
4320,2.1605,-0.0011783
4321,2.161,-0.00117738
4322,2.1615,-0.0011783
4323,2.162,-0.00117647
4324,2.1625,-0.00117769
4325,2.163,-0.00117769
4326,2.1635,-0.00117647
4327,2.164,-0.00117738
4328,2.1645,-0.00117738
4329,2.165,-0.00117616
4330,2.1655,-0.00117524
4331,2.166,-0.00117586
4332,2.1665,-0.00117647
4333,2.167,-0.00117921
4334,2.1675,-0.00117677
4335,2.168,-0.00117708
4336,2.1685,-0.00117616
4337,2.169,-0.00117616
4338,2.1695,-0.00117555
4339,2.17,-0.00117616
4340,2.1705,-0.00117494
4341,2.171,-0.00117586
4342,2.1715,-0.00117494
4343,2.172,-0.00117372
4344,2.1725,-0.00117433
4345,2.173,-0.00117463
4346,2.1735,-0.00117341
4347,2.174,-0.00117494
4348,2.1745,-0.00117463
4349,2.175,-0.00117372
4350,2.1755,-0.00117372
4351,2.176,-0.00117433
4352,2.1765,-0.00117402
4353,2.177,-0.00117586
4354,2.1775,-0.00117372
4355,2.178,-0.00117341
4356,2.1785,-0.00117341
4357,2.179,-0.0011725
4358,2.1795,-0.0011725
4359,2.18,-0.00117463
4360,2.1805,-0.00117097
4361,2.181,-0.00117311
4362,2.1815,-0.00117341
4363,2.182,-0.0011725
4364,2.1825,-0.00117402
4365,2.183,-0.0011725
4366,2.1835,-0.0011728
4367,2.184,-0.0011728
4368,2.1845,-0.00117006
4369,2.185,-0.00117372
4370,2.1855,-0.00117097
4371,2.186,-0.00117067
4372,2.1865,-0.00117189
4373,2.187,-0.0011725
4374,2.1875,-0.00117097
4375,2.188,-0.00117219
4376,2.1885,-0.00117067
4377,2.189,-0.00117006
4378,2.1895,-0.00117006
4379,2.19,-0.00117128
4380,2.1905,-0.00117158
4381,2.191,-0.00117006
4382,2.1915,-0.00116884
4383,2.192,-0.00116914
4384,2.1925,-0.0011725
4385,2.193,-0.00116823
4386,2.1935,-0.00116884
4387,2.194,-0.00116853
4388,2.1945,-0.00117006
4389,2.195,-0.00116975
4390,2.1955,-0.00116853
4391,2.196,-0.00116884
4392,2.1965,-0.00116792
4393,2.197,-0.00116945
4394,2.1975,-0.00116853
4395,2.198,-0.00116609
4396,2.1985,-0.00116853
4397,2.199,-0.00116762
4398,2.1995,-0.00116914
4399,2.2,-0.00116853
4400,2.2005,-0.00116762
4401,2.201,-0.00116853
4402,2.2015,-0.00116762
4403,2.202,-0.0011667
4404,2.2025,-0.00116639
4405,2.203,-0.0011667
4406,2.2035,-0.00116792
4407,2.204,-0.001167
4408,2.2045,-0.00116639
4409,2.205,-0.00116578
4410,2.2055,-0.00116578
4411,2.206,-0.00116762
4412,2.2065,-0.00116517
4413,2.207,-0.00116517
4414,2.2075,-0.00116609
4415,2.208,-0.00116517
4416,2.2085,-0.00116731
4417,2.209,-0.00116578
4418,2.2095,-0.00116548
4419,2.21,-0.00116548
4420,2.2105,-0.00116517
4421,2.211,-0.00116639
4422,2.2115,-0.00116609
4423,2.212,-0.00116762
4424,2.2125,-0.00116426
4425,2.213,-0.00116456
4426,2.2135,-0.00116456
4427,2.214,-0.00116273
4428,2.2145,-0.00116395
4429,2.215,-0.00116334
4430,2.2155,-0.00116517
4431,2.216,-0.00116578
4432,2.2165,-0.00116365
4433,2.217,-0.00116273
4434,2.2175,-0.00116334
4435,2.218,-0.00116395
4436,2.2185,-0.00116334
4437,2.219,-0.00116243
4438,2.2195,-0.00116517
4439,2.22,-0.00116212
4440,2.2205,-0.00116365
4441,2.221,-0.00116365
4442,2.2215,-0.00116365
4443,2.222,-0.00116273
4444,2.2225,-0.00116273
4445,2.223,-0.00116334
4446,2.2235,-0.00116365
4447,2.224,-0.00116151
4448,2.2245,-0.00116243
4449,2.225,-0.00116029
4450,2.2255,-0.00116182
4451,2.226,-0.00116121
4452,2.2265,-0.00116029
4453,2.227,-0.00116121
4454,2.2275,-0.00116395
4455,2.228,-0.00116151
4456,2.2285,-0.00115907
4457,2.229,-0.00115999
4458,2.2295,-0.00115846
4459,2.23,-0.00116029
4460,2.2305,-0.00115877
4461,2.231,-0.00116121
4462,2.2315,-0.00115907
4463,2.232,-0.00116029
4464,2.2325,-0.00115785
4465,2.233,-0.00115785
4466,2.2335,-0.00115999
4467,2.234,-0.00115968
4468,2.2345,-0.00116029
4469,2.235,-0.0011609
4470,2.2355,-0.00115877
4471,2.236,-0.00115938
4472,2.2365,-0.00115968
4473,2.237,-0.00115938
4474,2.2375,-0.00115938
4475,2.238,-0.00115877
4476,2.2385,-0.00115846
4477,2.239,-0.00116029
4478,2.2395,-0.00115846
4479,2.24,-0.00115815
4480,2.2405,-0.00115938
4481,2.241,-0.00115846
4482,2.2415,-0.00115846
4483,2.242,-0.00115632
4484,2.2425,-0.00115632
4485,2.243,-0.00115663
4486,2.2435,-0.00115785
4487,2.244,-0.00115785
4488,2.2445,-0.00115632
4489,2.245,-0.00115785
4490,2.2455,-0.00115785
4491,2.246,-0.00115693
4492,2.2465,-0.00115571
4493,2.247,-0.00115663
4494,2.2475,-0.0011551
4495,2.248,-0.0011548
4496,2.2485,-0.00115541
4497,2.249,-0.00115571
4498,2.2495,-0.00115632
4499,2.25,-0.00115541
4500,2.2505,-0.00115754
4501,2.251,-0.0011551
4502,2.2515,-0.00115602
4503,2.252,-0.00115571
4504,2.2525,-0.0011548
4505,2.253,-0.00115541
4506,2.2535,-0.0011551
4507,2.254,-0.00115632
4508,2.2545,-0.00115419
4509,2.255,-0.0011548
